gene_id transcript_id K562_1 K562_10 K562_11 K562_12 K562_13 K562_14 K562_15 K562_16 K562_17 K562_18 K562_19 K562_2 K562_20 K562_21 K562_22 K562_23 K562_24 K562_25 K562_26 K562_27 K562_28 K562_29 K562_3 K562_30 K562_31 K562_32 K562_33 K562_34 K562_35 K562_36 K562_37 K562_38 K562_39 K562_4 K562_40 K562_41 K562_42 K562_5 K562_6 K562_7 K562_8 K562_9
ENSG00000160691 ENST00000366442.2_SHC1-009 0 0 0 4.66 5.94 0.69 2.38 0 0 0 7.03 0 0 0 1.88 0 0 2.11 0 0 0 10.22 0.97 0 2.38 7.48 4.9 0.55 1.26 0 0 0 0 1.5 16.36 0 0.74 2.01 1.43 0 1.21 1.41
ENSG00000163354 ENST00000295536.5_DCST2-201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116580 ENST00000437809.1_GON4L-019 0.11 0 0 0 0 0 0 0 0 0 1.59 0 0.94 0 0 0 0 0 0.39 0 0 0 0 0 6.84 8.59 1.49 0 0 0 0 0 0 0 0 30.49 0 6.58 5.05 0 0 0
ENSG00000198952 ENST00000361813.5_SMG5-001 1.65 7.14 0.48 26.08 22.73 9.28 0.98 3.47 13.36 3.1 0 35.7 6.71 5.1 11.33 6.41 0.53 8.85 2.09 21.24 0 6.71 0.83 23.49 25.89 0.94 5.5 4.04 5.8 8.79 3.44 62.51 0.44 4.74 0 0 0.43 0 65.34 3.2 2.98 5.21
ENSG00000224985 ENST00000420498.1_RP11-297K8.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000188931 ENST00000367974.1_C1orf192-001 1.97 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143156 ENST00000367811.3_NME7-001 46.15 20.09 1.22 13.44 22.18 36.77 41.79 34.91 61.68 38.21 60.71 0 0 47.17 70.91 17.09 0 45.46 78.95 19.93 0 16.61 0 0 11.68 0 49 38.31 64.84 11.44 42.73 53.21 74.65 47.76 19.61 0.39 43.19 65.36 49.8 0 0 61.53
ENSG00000143207 ENST00000308769.8_RFWD2-010 0 0 0 28.04 23.67 0 0 0 0 0 0 0 0 0 0 11.71 0.37 0 0 0 0 0 0 15.92 0 0 1.07 0 0 53.68 17.14 0 3.04 68.86 0 0 0 0 0 0 29.9 0
ENSG00000232860 ENST00000421703.1_SMG7-AS1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.92 0 0 0 1.39 0 0 0 0 0 0 0 0 0 0 0 0 0.24 0 0 0 0 0 0.23 0 5.3 0
ENSG00000162704 ENST00000294742.6_ARPC5-002 147.49 23.72 120.37 204.92 70.97 97.69 153.76 103 106.74 80.05 162.35 118.58 95.17 178.45 204.21 108.35 140.52 115.02 192.46 136.49 106.62 94.12 108.44 71.94 46.06 105.01 117.63 129.9 130.86 155.75 121.18 160.05 97.07 153.6 100.06 137.49 119.11 158.75 29.24 171.14 99.85 76.05
ENSG00000121486 ENST00000367504.3_TRMT1L-201 1.46 39.08 23.3 0 6.34 2.91 5.19 0 0.1 1.36 2.08 3.48 9.02 11.96 0 0.17 11.72 24.28 8.32 0 0.91 0.89 0.11 5.19 0.76 6.33 0 10.72 0 19.32 14.45 0 12.84 2.14 0 0 8.65 0 1.85 11.41 0.46 1.35
ENSG00000047410 ENST00000367478.4_TPR-001 29.32 93.76 81.81 107.68 40.68 48.03 29.09 32.75 77.25 58.25 59.64 34.82 85.99 39.61 89.33 32.75 95 44.38 72.46 40.99 54.27 24.49 46.85 36.75 78.02 95.36 134.12 74.01 19.73 70.34 51.15 27.16 172.13 66.84 23.75 114.67 61.77 67.32 35.19 42.01 52.59 28.96
ENSG00000116852 ENST00000332129.2_KIF21B-002 0.18 0 0.23 3.5 0.12 19.23 0.61 0 0.87 0.14 0 0.06 0.05 0.7 2.5 1.24 0 3.62 0 21.77 0 0 0 0 0.15 0 23.39 0.04 0 0 0 4.64 0.85 0.52 0 0 4.66 0.09 0 5.7 0 0
ENSG00000214796 ENST00000430114.1_RP11-480I12.5-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.36 0 0 0 0 0 0 0 0 29.99 0 0 0 0 0 0 0 0 0 0 0 0.26 0 44.68 0 0
ENSG00000233791 ENST00000425698.1_RP11-134P9.1-002 0 0.13 0 0 0 0 0 0 1.57 0 0 0 15.19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.18 0 0.19 0.2 0 0.19 0 0 0 0 0 0 1.89 0
ENSG00000143850 ENST00000564627.1_PLEKHA6-004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000226780 ENST00000425896.1_RP11-38J22.3-001 0 0 0 0 0 0 0 0 0.76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000117650 ENST00000366998.3_NEK2-002 16.85 250.16 61.99 34.15 63.77 38.1 5.88 112.82 0 45.5 137.2 13.32 60.94 36.39 15.19 20.32 25.62 56.54 115.05 3.99 84.39 90.44 21.01 26.65 52.53 44.4 29.03 11.12 1.27 109.15 25.38 71.97 12.71 40.68 5.62 41.23 23.65 36.75 74.03 38.42 82.46 89.63
ENSG00000143493 ENST00000366992.3_INTS7-004 17.46 22.2 87.39 4.12 17.14 13.62 10.84 7.24 40.79 4.07 41.44 73.5 11.73 14.38 31.42 41.74 70.03 14.23 16.13 15.07 28.47 2.79 5.4 23.91 18.93 22.57 46.87 0.44 46.2 40.44 45.66 20.84 44.29 25.91 40.07 0 99.33 10.45 59.62 9.77 10.13 30.73
ENSG00000117697 ENST00000366975.6_NSL1-201 92.04 66.2 18.87 59.46 78.22 94.78 175.86 31.67 25.49 63.21 70.22 109.78 64.4 50.78 2.11 16.92 126.67 16.85 39.95 71.45 38.39 46.92 60.34 56.67 22.04 43.76 80.53 80.27 128.76 92.36 93.81 39.64 150.65 131.47 35.67 60.03 80.55 200.89 32.2 45.95 30.1 1.89
ENSG00000198468 ENST00000356684.3_FLVCR1-AS1-001 0 0 9.23 0 0.17 11.56 0 0 0 18.29 0 63.7 20.69 0 24.95 0.25 0 0.21 0 45.89 0.36 0 0 2.16 19.91 0 0 0 0 0 0 35.18 0 1.69 0 0 0 0.84 0.2 0 4.53 0
ENSG00000092978 ENST00000366934.3_GPATCH2-002 1.14 0 0.18 0 0.07 0 0 0.23 0 0 18.43 0 2.91 0 0 7.21 41.86 0 3.59 0 0.14 0 0 0 9.25 0.19 0 0 10.9 0 0.16 0 0 0 0 0 0 0 0 0 0 0.17
ENSG00000177788 ENST00000429227.1_RP5-1061H20.4-001 6.08 0 0 10.23 3.66 15.12 44.48 0 24.08 3.25 2.53 6.28 0 7.17 17.55 11.05 30.88 0 0 0 11.84 2.31 0 5.31 48.04 0 29.6 68.66 13.7 13.7 2.12 69.23 0 0 0 0 58.05 0 8.88 39.65 0 19.73
ENSG00000069248 ENST00000261396.3_NUP133-001 36.89 14.6 0.81 2.7 15.95 4.91 7.48 11.86 25.61 4.5 2.84 0.1 0.6 9.52 12.3 3.93 10.29 23.41 7.9 9.99 1.24 18.43 5.16 6.95 6.78 3.92 21.07 30.6 11.44 19.83 10.95 7.72 12.96 0 9.56 35.98 10.28 39.09 1.56 9.51 51.29 9.84
ENSG00000135801 ENST00000258281.2_TAF5L-201 0 0.16 0 0 0 0.41 7.96 6.39 0 0.18 0.28 6.29 0 15.21 3.57 3.22 1.69 5.62 20.7 0 0 0 12.4 1.63 0 0 2.25 0 0.11 0 0 0 0 0.23 0 0 0.13 20.75 17.77 1.46 5.95 0
ENSG00000143643 ENST00000366661.4_TTC13-001 0 2.03 0 0.45 0 0 0 0.23 0.68 0.96 0 0 0 0 0 0 3.11 0 0 0 0 0.17 0 0 9.03 0 0.37 0 0 0 0.15 0 15.35 0 0.91 5.53 0 0 0 1.22 0.82 1.93
ENSG00000143633 ENST00000318906.2_C1orf131-003 72.05 55.48 78.33 38.43 62.67 41.5 27.9 59.75 52.64 63.16 70.06 9.82 18.39 67.2 88.01 51.96 51.04 49.36 42.21 63.4 61.09 43.11 77.71 27.4 63.14 92.74 36.69 52.56 18.13 23.44 28.78 20.43 106.88 24.54 41.43 57.41 52.47 93.18 76.7 79.6 66.66 48.77
ENSG00000233461 ENST00000416221.1_RP11-295G20.2-001 16.96 74.72 4.59 6.09 48.95 2.62 51.46 17.21 63.76 25.33 26.06 41.14 18.86 31.59 34.31 3.29 47 45.87 34.33 65.46 34.15 24.84 25.23 54.11 0 7.63 7.53 32.45 37.26 39.4 17.62 26.51 0 71.24 1.42 1.53 0 91.04 52.06 0 48.27 7.83
ENSG00000162851 ENST00000366514.4_TFB2M-001 78.97 36.72 81.05 47.25 42.96 54.3 84.46 41.4 66.17 77.15 3.82 56.4 38.15 175.98 123.6 65.25 77.74 72.84 76.65 114.05 86.57 90.12 165.78 69.48 141.61 63.59 59.49 148.04 32.95 68.01 114.55 118.34 90.61 105.26 18.53 119.04 66.51 4.45 39.08 24.36 35.63 117.07
ENSG00000171163 ENST00000306601.4_ZNF692-001 0 0 0 50.19 30.77 0 5.19 0 3.33 0 0 0.76 0 0 0.53 0 0 0 0 0 11.96 0 0 0 0 0 8.84 1.38 30.37 0 15.17 0 0 0 0 2.39 7.65 0 0 0 0.62 0
ENSG00000119185 ENST00000238091.4_ITGB1BP1-002 21.13 80.64 36.54 12.21 13.35 29.16 214.8 72.07 28.22 12.41 32.56 40.22 18.86 72.22 134.78 142.93 28.43 79.86 100.45 86.7 87.59 22.74 61.04 82.33 9.15 37.57 119.29 52.67 14.9 27.06 27.28 55.03 51.27 24.33 37.54 55.15 124.32 2.23 89.45 55.27 48.34 38.91
ENSG00000145063 ENST00000396164.1_AC062028.1-202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.58 0 0 0 0 0 0 0 0 0 0.53 0 0 0 0 0 0 0 0 0 0 0 0.77 0 0 0 0
ENSG00000118965 ENST00000281405.4_WDR35-002 10.28 3.25 0 29.54 3.14 0.56 2.07 0 10.01 27.86 0 0 0 10.38 0.18 6.6 0.09 7.03 2.75 14.41 36.56 0.9 3.17 14.67 0 0 22.2 0.72 1.2 1.34 4.58 0.14 7.89 1.24 2.07 21.16 7.2 0 0 0.1 0.07 0.43
ENSG00000068697 ENST00000175091.4_LAPTM4A-001 41.45 5.97 51.86 36.99 58.67 11.11 21.51 20.67 19.32 13.5 30.44 32.56 65.68 22.09 45.65 23.32 13.39 35.19 69.29 42.89 26.9 23.42 38.87 48.62 74.57 24.24 10.7 54.19 39.75 10.84 12.28 60.81 15.49 26.18 2.74 39.99 37.34 10.17 25.49 7.26 36.85 39.41
ENSG00000119778 ENST00000238789.5_ATAD2B-001 0 3.64 1.3 1.39 3.69 0.36 0 0 0.62 0 0 0 0 0 0 0 0 0 1.42 0 0.33 15.92 0 0.45 0 0.31 0 5.88 0 0 0 0 1.38 0 0 0.13 0.77 7.88 0 0 1.52 0.37
ENSG00000163026 ENST00000443232.1_C2orf44-003 44.21 0 0 28.42 51.14 0 0 0 0 17.46 0 7.25 0 0 0 0 0 0 0 7.4 0 0 0 0 0 0 36.85 0 0 12.85 0 0 0 15.98 0 0 0 14.98 19.31 17.21 0 0
ENSG00000115128 ENST00000233468.4_SF3B14-001 456.96 264.51 298.45 229.73 286.91 447.84 387.78 243.14 388.86 262.97 350.69 403.88 91.13 392.08 492.57 360.54 363.87 294.89 558.56 232.01 301.58 449.91 289.11 299.37 393 470.63 422.89 338.13 187.7 334.02 229.1 297.2 437.96 417.7 282.55 325.08 304 490.79 394.3 534.05 235.49 320.99
ENSG00000232642 ENST00000428344.1_AC008073.7-001 0 0 0 0 0.7 0 0 0 0 0 0 0 0.77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.74 0 0 0.69 0 0 0 0 0 0 0 0 0 0
ENSG00000115211 ENST00000347454.4_EIF2B4-001 45.5 15.45 72.68 2.09 67.38 20.32 184.15 43.45 3.28 141.69 8.1 52.34 38.35 24.7 17.65 41.9 133.68 39.6 29.8 62.92 156.89 96.01 29.98 14.79 100.36 1.39 172.38 66.26 8.04 35.3 69.19 0.68 99.24 49.05 22.97 26.75 26.43 8.16 142.52 6.52 40.05 29.04
ENSG00000214711 ENST00000398824.2_CAPN14-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000008869 ENST00000233099.5_HEATR5B-001 0.07 5.54 1.92 4.37 1.43 0.15 0.64 0 0.51 0.53 4.6 23.3 0.42 12.05 0.34 0.71 0 10.65 1.16 35.26 0.81 4.2 0 2.29 0.65 0 2.07 0.23 0.07 2.35 7.38 10.91 2.81 0.29 0.62 30.63 1.56 12.92 6.95 12.07 0.38 0.14
ENSG00000115875 ENST00000313117.6_SRSF7-001 441.32 378.35 487.57 552.9 430.27 686.79 665.66 422.77 331.32 894.29 352.72 544.34 374.36 390.62 315.62 389.58 959.2 318.2 684.82 402.97 367.96 471.95 597.57 385.39 498.18 384.94 455.32 379.28 629.87 398.06 672.63 465.64 368.88 425.78 403.84 628.26 353.77 577.86 425.14 216.28 513.06 476.49
ENSG00000163214 ENST00000295373.6_DHX57-001 0.14 0.33 0.87 10.12 0 0.17 0 3.96 0 0 1.85 0.15 0 0 1.69 1.35 4.83 0 0 0 0 0 16.42 0 11.28 0 0 0.24 0.11 2.95 0 0 0.13 2.49 0 0 0.64 0.46 0 0 0 0
ENSG00000171126 ENST00000306078.1_KCNG3-001 0 0 0 0 0.11 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0.11 0 0.16 0 0 0 0 0 0 0 0 0 0 0 0.13 0 0.13 0
ENSG00000138075 ENST00000260645.1_ABCG5-001 0 0 0 0 0 0.2 0 0 0 0 0 0 0.22 0.2 0 0.25 0 0 0 0 0 0 0 0 0 0.46 0 0 0.16 0 0.18 0.2 0 0 0 0 0 0 0 0 0 0
ENSG00000138078 ENST00000260648.6_PREPL-003 18.06 3.07 7.92 0 6.11 11.27 0 11.99 41.93 9.07 9.06 0.3 3.47 1.92 8.17 4.67 60.82 3.24 9.48 23.98 0.07 8.71 16.93 13.29 6.15 0 26.98 0.52 1.53 8.62 5.91 17.35 18.63 3.01 0 33.93 28.11 0.17 3.51 10.74 27.11 4.39
ENSG00000234690 ENST00000413185.2_AC073283.4-004 0 0.18 0 0 0 0.26 0 0.39 0 1.42 0 0 0 0 0 0.86 0 0 0 1.01 0 0 1.79 0 0 0 0 0.21 0 0 0 0 1.01 0 0 0 0 0 0 0.29 0 0
ENSG00000179915 ENST00000401669.2_NRXN1-003 0 0 0 0.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0.08 0 0.1 0 0 0 0 0 0 0 0 0.09 0 0.17 0 0 0 0
ENSG00000228414 ENST00000439412.1_AC010733.4-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0
ENSG00000212978 ENST00000417691.1_AC016747.3-004 0 0 0 0 0 0 0.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.23 0 0 0 0 0 0 0 0 0 0.62 0 0.92 0 0 0 0
ENSG00000115464 ENST00000398571.2_USP34-001 10.53 2.62 0.59 7.49 1.23 23.64 29.98 2.7 2.56 2.08 26.97 3.64 29.83 24.57 1.81 30.16 0.85 5.3 30.83 9.9 3.7 4.78 30.83 13.94 30.57 2.56 4.66 253.07 3.14 32.64 0.55 3.5 0.74 4.27 37.57 18.02 53.04 12.01 7.52 0.8 1.67 1.42
ENSG00000223935 ENST00000441630.1_AC008074.3-001 0 0 0 0 0 0 0.87 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000243667 ENST00000295121.6_WDR92-001 0.53 9.08 29.38 13.34 1.68 4.27 1.72 20.56 48.14 2.59 31.6 7.76 11.38 0.97 5.05 0 10.42 0 0.51 31.48 30.89 68.15 20.88 0 1.32 54.39 21.96 33.21 3.39 52.02 12.84 0.38 0 4.36 0 0 1.34 18.67 27.06 0.44 0 30.98
ENSG00000204923 ENST00000377957.3_FBXO48-001 0 6.07 0 0.89 0.14 14.78 0.1 0 0.22 0.92 0 0.19 4.9 0 0.1 1.97 0.11 0 3.68 0.09 1.88 0 0.53 0 1.17 0.1 0 0.07 5.57 0 0.25 0.09 0 0 0 0 0 0.16 0.09 0 0.35 0
ENSG00000124370 ENST00000244217.5_MCEE-001 38.11 58.03 0 4.87 0 39.86 41.18 5.71 17.65 69.2 6.9 0 9.13 6 29.1 4.93 51.76 26.01 15.31 35.54 12.35 23.33 55.8 19.06 25.84 11.24 12.94 0 20.29 27.86 26.75 27.17 0 18.65 19.98 13.93 8.89 0 9.18 68.37 23.28 10.47
ENSG00000135617 ENST00000258083.2_PRADC1-001 37.06 0 4.58 0 1.22 2.48 0 4.28 45.46 1.58 0 7.01 4.33 0 0 0 36.65 1.54 1.89 15.64 0.86 2.06 0 17.26 10.71 0 1.69 10.64 3.05 1.02 24.05 0 85.31 9.78 0 32.8 0 10.68 6.52 0 7.47 0
ENSG00000163170 ENST00000295326.4_BOLA3-002 90.16 114.88 112.25 195.84 121.59 103.37 16.13 164.03 147.96 211.79 73.77 131.02 49.9 235.19 152.36 96.8 77.95 222.22 190.15 183.27 200.52 155.43 86.99 79.92 179.75 147.07 114.93 176.78 107.53 91.74 179.17 109.83 151.7 96.48 96.64 178.57 138.76 123.02 81.31 92.39 212.49 163
ENSG00000159239 ENST00000518863.1_C2orf81-001 0 0 0 0 0 0.6 0 0 0 0 0 0 0 0 0 0 0 0 2.37 0 0.55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000042493 ENST00000409275.1_CAPG-012 0 0 0 0 0 0 0 1.99 0 0 0 0 0 0 0 13.51 0 0 0 0 0 0 0 0 0 0 0 1.2 0 0 0 0 0 9.96 0 0 0 0 0 0 0.64 0
ENSG00000115486 ENST00000233838.4_GGCX-001 0 2.55 27.88 0 7.52 18.56 0.09 10.76 0 23.44 15.46 25.87 19.07 56.24 39.02 4.13 32.88 6.07 7.55 18.76 21.84 37.59 9.73 11.96 17.56 0 1.1 84.79 0.35 26.44 6.23 0 0.42 0 5.44 0 2.49 30.71 5.81 0.08 10.29 0.16
ENSG00000068654 ENST00000263857.6_POLR1A-001 12.67 33.68 14.17 13.4 3.22 14.87 9.72 66.41 0.29 8.15 14.04 9.79 0.43 0 5.39 20.46 18.6 1.28 5.16 0.53 3.62 52.58 12.83 15.16 5.1 7.44 11.19 12.7 3.84 4.17 4.12 13.42 1.96 2.76 5.42 12.26 6.33 11.14 7.12 24.38 5.76 16.42
ENSG00000144026 ENST00000447814.1_ZNF514-005 24.3 0 0 0 10.52 3.11 0 0 0 0 0 0 0 0 0 5.3 0 5.52 16.27 0 40.82 0 3.21 20.45 0 0 0 31.89 0 1.1 0 6.32 29.25 0 0 2.14 0 0 0 0 0 18.95
ENSG00000135956 ENST00000258439.3_TMEM127-001 0 0.83 0.09 11.8 0.13 12.42 13.96 4.11 23.9 0.12 1.81 0 0 13.07 0 0.41 0 2.88 0 0.5 0.29 13.17 2.07 8.79 17.04 0.09 0 12.63 0.57 0.49 7.85 0.16 0.09 2.54 6.91 0 0 0 0 2.39 2.47 0.63
ENSG00000115073 ENST00000289228.5_ACTR1B-001 0.21 7.36 0.26 6.1 0.19 0 0 0.33 9.91 0 1.56 0 16.23 0 0 0 7.3 3.55 2.61 0 0 22.99 5.05 0 0 0 0 0 0 10.56 0 9.03 0 26.84 3.2 8.25 37.38 0 0 1.97 0.23 4.74
ENSG00000183513 ENST00000328709.3_COA5-001 7.83 33.75 48.79 29.52 28.14 4.19 16.52 38.17 94.63 14.62 72.22 6.52 73.3 31.53 7.36 22.35 17.7 9 16.94 32.41 31.46 13.54 39.75 32.59 12.43 11.42 0.83 12.57 22.34 71.76 42.74 45.58 0 27.25 0 29.14 36.06 11.93 25.23 21.99 35.61 22.6
ENSG00000135953 ENST00000258436.5_MFSD9-001 0 0.08 14.45 0 0 0.85 0 2.68 0 0 0.24 0 3.88 0.21 0 7.94 0.16 0 0.8 11.93 0 0 0 0 0.1 0 0.16 0 0 0 0 0 0 0 0 0.17 0 0 0 41.7 4.42 0
ENSG00000230651 ENST00000417284.1_AC096655.2-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.08 0 0.64 0 1.54 0 0.62 0 0
ENSG00000214184 ENST00000322353.3_AC012487.2-001 0 0 0 0.97 0 0 0 0 2.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.26 0 0 0 0 0 0 0 0 0 7.97 0 0
ENSG00000186522 ENST00000334001.6_SEPT10-201 0 0 0 0.53 0 0 0 0.27 0 0 0.21 0.71 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.95 0 0.78 0 0 0 0 0 0 0 0.17 0 0 0 0
ENSG00000237753 ENST00000457336.1_AC079922.3-001 0 0 0 0 0 0 0 0 0 0 0 0.18 0 0 0 0 0 0 0 0 0 0 0 0.31 0 0 0 0 0.22 0 0 0 0 2.87 0 0 0 0 0 0 0 0
ENSG00000240356 ENST00000391616.3_RPL23AP7-002 7.36 9.2 15.08 22.46 35.83 14.48 0 0.36 14.04 16.91 0 1.6 29.85 2.89 11.99 9.18 2.85 8.74 18.44 32.54 20.44 25.75 0 11.47 1.53 1.67 42.88 44.61 0 15.24 41.4 7.73 38.85 6.28 6.25 18.56 22.03 0 6.91 5.22 6.66 35.31
ENSG00000186132 ENST00000334816.7_C2orf76-003 15.36 0 14.61 34.42 14.55 28.98 5.62 0 0 1.25 2.88 7.15 38.41 27.54 0 21.68 3.22 25.28 28.91 13.3 0 2.62 0 15.16 8.4 7.63 12.47 0 11.13 7.79 13.01 9.98 13.4 1.58 0 12.67 5.23 18.95 3.54 55.33 16.94 1.66
ENSG00000074054 ENST00000263710.4_CLASP1-201 0.19 4.52 1.22 4.12 6.88 5.49 1.05 6.6 2.56 7.11 5.79 10.29 4.6 2.28 0.22 1.51 8.41 0.48 3.02 2.11 8.48 2.1 15.86 2.44 0.99 1.83 1.68 6.94 0.06 0.7 5.08 0 0.39 1.92 2.01 3.14 0.74 11.87 5.87 4.82 3.03 3.78
ENSG00000155438 ENST00000285814.4_MKI67IP-001 117.43 143.07 202.96 154.87 76.65 152.73 302.56 187.44 235.95 170.71 130.7 136.82 236.62 152.74 99.04 89.12 88.81 77.3 163.45 144.25 216.55 127.58 183.39 141.3 178.38 189.6 192.57 172.91 156.93 105.3 175.91 144.5 146.9 97.44 171.48 320.44 236.87 187.46 220.89 44.35 171.32 137.27
ENSG00000228400 ENST00000438816.1_AC079154.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 1.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0.84 0.96 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000196604 ENST00000409914.2_POTEF-001 0 0.17 1.01 0 0.2 0 0 0.74 0 0 0 0 0 0 0 0 0 0 1.04 0 0 0 1.52 0 0 0 0.34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000173272 ENST00000309451.6_MZT2A-001 15.54 22.92 17.94 83.35 21.4 16.17 47.78 46.59 41.97 27.55 29.45 15.8 30.5 32.12 17.3 19.79 25.91 40.69 9.12 10.95 7.59 10.61 33.21 24.86 12.9 19.76 14.66 18.3 23.33 18.08 17.83 51.11 17.69 24.81 51.93 24.79 17.64 43.67 8.51 77.07 33.94 18.51
ENSG00000121988 ENST00000264159.6_ZRANB3-001 29.28 3.66 3.41 1.17 3.66 2.18 0.61 36.26 0 20.95 43.54 20.81 3.66 4.04 0 22.18 29.76 0 20.7 54.37 0 5.1 10.35 0 3 38.41 0 0 45.84 22.57 26.9 0 0.62 0.07 20.65 17.88 3 65.44 0.25 0.16 0.22 3.56
ENSG00000228043 ENST00000414911.1_AC097721.2-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000153237 ENST00000283233.5_CCDC148-001 1.58 0 0 0.42 0 0 0 0 0 0 0 0 0 0 0 0 2.22 0 0 10.06 0 0 0 0.44 0 0 0 0 0 0 0 0 0 7.65 0 0 0 0 0 0.27 0 0
ENSG00000226266 ENST00000418770.1_AC009961.3-002 0 10.33 14.52 0 5.26 3.35 9.54 2.51 0 0 0 0 0 0 0 4.01 0 22.87 0 0 0 0 0.2 0 30.12 0 0 2.84 0 13.54 10.72 14.59 61.23 0 25.96 2.02 32.55 0 3.9 0 5.17 0
ENSG00000115267 ENST00000263642.2_IFIH1-001 0 0 0.16 0 0 0 0 0 0 0 0 0 0 1.41 0 0 0.18 0 0 0 0.12 0 0 0 0 0.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000115339 ENST00000392701.3_GALNT3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.17 0
ENSG00000154479 ENST00000421028.1_CCDC173-003 0 0 2.98 0.22 3.09 0 0 2.03 12.53 0 0 4.15 31.04 0 3.44 0 0 0 0 2.22 1.88 0.97 1.89 5.08 2.54 0 0 3.24 2.48 0 1.34 1.62 0 1.32 0 1.41 1.22 9.43 1.41 0 0.24 0
ENSG00000234350 ENST00000442456.1_AC007405.4-001 0 0 0 4.2 0 0.74 0.56 0.73 0 0 3.18 8.25 0 0 0 0 14.25 0 0 3.47 0 0 0 0 0 0 0 15.17 0 0 0 0 0 2.38 15.88 0.25 0 0 0 6.28 0 0
ENSG00000115844 ENST00000234198.4_DLX2-001 0.25 0 0 0 0.17 0 2.54 0 4.68 3.39 1.9 0 3.63 1.04 3.05 0 0 0 0 0 0.55 0.29 0 0 0 4 2.84 0.16 0.37 0 0 0 0 0 0 0 0 0.84 0.62 0 0 1.03
ENSG00000138433 ENST00000342016.3_CIR1-001 51.85 33.13 23.2 45.44 10.12 17.81 15.26 9.65 9.97 12.41 34.9 17.11 100.8 9.82 22.76 32.99 7.99 19.32 11.91 12.39 5.08 19.19 63.82 47.05 10.25 16.73 48.86 15.9 0.74 39.98 37.53 18.28 63.75 16.28 14.53 9.1 58.08 21.61 14.19 49.83 40.57 17.49
ENSG00000260742 ENST00000567327.1_RP11-366L5.1-001 0 0.09 0 9.83 0 0 0 0 0 0.59 2.71 0.19 0.29 0 0 0 0 0 0.5 19.96 0 0 0 0 0 0 0.15 0.3 0 0 0.25 0 0.14 0.12 0 0 0.27 0 0 0 0 3.26
