gene_id transcript_id K562_1 K562_10 K562_11 K562_12 K562_13 K562_14 K562_15 K562_16 K562_17 K562_18 K562_19 K562_2 K562_20 K562_21 K562_22 K562_23 K562_24 K562_25 K562_26 K562_27 K562_28 K562_29 K562_3 K562_30 K562_31 K562_32 K562_33 K562_34 K562_35 K562_36 K562_37 K562_38 K562_39 K562_4 K562_40 K562_41 K562_42 K562_5 K562_6 K562_7 K562_8 K562_9
ENSG00000132718 ENST00000368324.4_SYT11-001 0 0 0.11 0 0 0 0 0 0 0.14 0.11 0.07 0 0 0 0.35 0 0 0 0.3 0 0.2 0 0 0 0 0.11 0 0 0 0.09 0 0.1 0.49 0 0.1 0 0 0.82 0 0 0
ENSG00000163472 ENST00000295694.5_TMEM79-001 0 0 0.61 0 0 1.07 0 0 0.66 0 0 0 0.29 0.26 0.6 0 0 0.38 0 0 0 0 0 0 0 0 6.52 0 0 0 0.38 0 3.35 1.99 0 25.45 0 0 0 1.23 0 12.54
ENSG00000143258 ENST00000289865.8_USP21-001 0.3 29.08 10.42 0.45 1.04 0.63 42.81 0.93 24.4 0.94 2.99 0.47 2.13 5.34 8.98 10.29 0.87 5.15 14.43 6.24 0 2.41 1.23 1.68 0 1.39 9.9 1.07 0 0 2.16 43.43 0 1.88 16.37 1.95 2.04 2.16 0.95 1.7 0.98 6.17
ENSG00000235477 ENST00000437833.2_RP11-122G18.5-001 0 0 0 1.32 0 0 0 8.64 0 0 22.52 0 0 0 10 0 0.37 0 0 0 0 0 0.57 0 0 0 0 0 0 0 0 0 0 0 3.74 0 0 34.85 0 0 2.59 0
ENSG00000117475 ENST00000329281.2_BLZF1-002 22.43 0 30.71 0 36.52 37.1 5.95 11.5 102.22 10.69 68.87 0.39 4.88 28.54 26.81 11.46 0 16.8 70.98 0 10.83 2.11 32.88 1.18 40.99 5.35 11.89 40.59 0.52 22.58 0.85 29.66 0.74 37.81 55.89 0 29.03 49.96 3.13 3.08 0.84 49.41
ENSG00000236021 ENST00000456125.1_RP11-195C7.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.23 0
ENSG00000116698 ENST00000347615.2_SMG7-002 9.57 6.88 8.3 20.96 5.13 9.92 25.34 12.71 4.38 10.48 16.46 13.59 0.47 61.77 8.43 0.27 29.62 10.14 2.36 5.62 0.1 40.85 31.58 4.79 17.45 23.45 7.86 8.43 5.99 17.54 15.14 4.18 2.75 10.57 0.2 14.11 14.84 12.74 19.72 5.06 24.56 9.19
ENSG00000143344 ENST00000304685.4_RGL1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116668 ENST00000367500.4_SWT1-001 0.36 10.43 0.61 11.35 0 0 0 0 0 0 0 0.69 0 0.33 0 0 0 0 0 0.28 0.12 13.6 0 0 1.8 0 18.19 0 0 7.95 0 0 0 4.49 0 0.13 2.42 0 0 0 0 0.33
ENSG00000157181 ENST00000287859.6_C1orf27-001 42.15 2.33 36.48 96.94 5.89 43.46 25.09 32.08 32.77 23.99 24.74 32.72 64.6 21.44 61.83 17.96 46.33 33.33 49.8 42.34 25.81 26.35 23.5 49.39 61.5 52.94 108.22 76.67 40.26 7.79 50.45 69.5 56.14 27.6 6.08 39.97 26.31 57.11 32.28 12.01 21.76 32.72
ENSG00000229191 ENST00000446333.1_RP11-168O16.1-002 0 0 6.33 0.13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.21 0.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000234996 ENST00000456105.2_RP11-480I12.7-001 0.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.55 0 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0 6.55 0 0.21 0 0 0.23 0 0 0 0 0
ENSG00000159388 ENST00000290551.4_BTG2-001 0 0.57 0 6.72 0.15 0 0 0.27 76.58 0 0 0.59 14.51 0 0 0 0 9.88 0 0 1.48 0.19 0 0 0 0 0 0.32 0 13.18 11.58 0 10.71 13.36 0 0 0 0 0.56 5.04 0 0
ENSG00000226330 ENST00000443515.1_RP11-739N20.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198049 ENST00000367126.4_AVPR1B-001 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.26 0 0 0 0.47 0 0 0 0 0.21 0 0 0 0 0 0 0
ENSG00000231057 ENST00000415202.1_RP11-122M14.1-002 0 0 0 0 0 0 0 0 0.62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143476 ENST00000366991.4_DTL-001 46.98 8.41 49.98 12.28 40.19 3.6 85.24 11.49 0.5 23.09 20.27 15.09 20.28 11.31 53.44 33.16 43.6 33.04 24.9 7.29 62.84 4.52 4.5 20.75 49.95 2.6 49.32 87.23 80.19 21.86 108.36 29.23 83.03 25.8 7.74 22.9 59.42 10.25 31.6 89.49 0.33 0.79
ENSG00000203705 ENST00000366973.4_TATDN3-002 16.89 12.1 33.35 48.65 45.22 29.12 0 33.88 55.41 36.6 83.65 47.62 48.78 23.43 18.1 20.87 19.34 79.21 12.35 0 30.23 76.09 1.23 34.18 16.09 52.91 2.69 18.91 65.03 29.83 7.34 65.66 32.11 32.02 21.04 13.9 3.33 31.4 19.74 8.74 14.96 0
ENSG00000162769 ENST00000366971.4_FLVCR1-001 12.99 1.32 11.72 14.28 1.17 2.69 30.83 5.55 0.91 12.34 18.55 4.33 2.2 2.43 0.1 1.46 0 11.62 0 0 17.54 0.17 1.09 1.71 12.12 2.18 12.22 7.71 0.52 2.84 0.72 0.25 16.21 8.82 0.94 0 3.47 0 1.48 8.84 0.08 7.12
ENSG00000162814 ENST00000366933.4_SPATA17-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0.11 0 0 0 0 0.33 0 0.08 0 0 0 0 0 0 0 0 0 0 0 0 0.18 0 0 0 0 0.09 0 0 0.08
ENSG00000168118 ENST00000366690.4_RAB4A-001 7 34.82 44.1 41.9 2.39 1.41 8.3 0 1.87 2.54 22.39 3.46 23.87 0.69 5.2 2.42 24.21 10.24 24.92 2.78 3.63 0.28 28.45 13.88 33.18 11.18 0.78 12.33 11.19 42.81 6.82 0 0.3 0.64 6.23 12.31 2.95 4.48 25.25 0 40.78 21.01
ENSG00000223635 ENST00000417605.1_RP4-613A2.1-001 0.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000135763 ENST00000258243.2_URB2-001 8.18 26.54 1.74 7.93 1.02 0.49 49.54 4.6 45.16 6.6 11.03 1.19 0 8.82 23.25 2.98 2.04 6.67 6.76 1.12 44.26 8.65 4.3 11.95 1.48 0.7 17.48 13 2.08 0.6 5.4 2.54 18.67 2.25 2.65 3.11 0.83 1.33 14.7 25.21 7.67 52.29
ENSG00000173409 ENST00000310256.2_ARV1-001 18.27 90.31 68.01 30.96 47.17 70.57 174.52 78.98 171.4 94.22 83.78 75.53 110.88 129.59 56.04 73.36 16.5 180 18.06 207.38 177.08 123.61 57.5 27.09 185.15 152.05 136.28 168.07 134.86 39.64 202.07 76.98 21.69 54.77 0 72.06 93.03 121.4 40.25 282.29 35.47 30.05
ENSG00000116906 ENST00000366646.3_GNPAT-201 47.76 49.18 62.54 91.68 19.76 40.69 25.81 81.58 55.03 104.24 42.54 22.43 72.79 20.3 119.03 53.72 72.91 24.86 22.74 62.68 81.94 53.23 87.04 61.19 55.9 69.22 49.24 67.46 37.39 81.77 100.21 23.35 26.58 17.7 150.31 49.04 51.15 37.65 94.45 61.42 60.09 47.12
ENSG00000116918 ENST00000366639.4_TSNAX-001 82.17 77.74 48.04 115.15 71.2 47.13 68.86 61.9 25.03 62.02 209.85 56.96 81.3 84.03 90.14 75.36 77.11 45.87 68.45 19.82 127.49 72.59 145.35 104.07 71.9 64.23 42.33 47.45 50.33 65.28 104.8 134.5 58.61 106.04 92.67 120.06 158.09 102.96 83.74 137.47 44.29 43.86
ENSG00000162852 ENST00000366511.1_CNST-004 8.37 19.76 43.73 26.68 28.07 36.78 9.95 2.52 36.8 19.97 13.99 31.67 3.08 17.21 60.47 25.37 1.99 26.75 9.11 51.48 16.02 33.4 45.65 32.62 15.78 28.92 54.26 67.72 25.58 37.61 17.75 57.2 35.73 31.21 32.28 14.43 95.54 7.75 28.33 77.83 11.36 44.42
ENSG00000227237 ENST00000417047.1_AL672294.1-001 0 0 1.54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000119203 ENST00000238112.3_CPSF3-001 198.69 61.07 184.63 191.6 120.83 94.55 96.28 108.98 0 220.98 131.11 47.17 122.23 130.55 154.93 196.52 362.99 30.89 123.59 96.88 94.45 115.46 188.62 55.71 177.62 74.6 90.96 196.29 151.35 88.35 205.7 125.02 159.87 134.58 195.84 55.28 164.02 128.76 142.46 124.91 40.98 144.36
ENSG00000150873 ENST00000381585.3_C2orf50-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0.16 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0.19
ENSG00000227210 ENST00000416575.1_AC079145.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000223734 ENST00000452342.2_RP11-644K8.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000173960 ENST00000404924.1_UBXN2A-003 4.04 0 43.51 16.66 2.97 0 0 13.09 0 18.01 0 3.45 0.82 2.19 0.2 30.69 0 0 0 0.7 0 0 0 0 0.25 9.42 1.3 0 1.44 15.81 9.34 2.51 3.2 0 7.19 7.58 18.06 0 0 0.75 2.11 0
ENSG00000119782 ENST00000380986.4_FKBP1B-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0.69 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000219626 ENST00000461972.1_FAM228B-001 0.19 0 0.47 0.18 0 0.4 0 0.88 29.44 0 11.51 0.85 0.22 0 0 0.25 0 0 0 0 0 0 0 1.47 0 0 0 1.88 0 0.42 0 0.2 0.57 0 0 0 0 0.38 0 0 0.62 0
ENSG00000186453 ENST00000295150.3_FAM228A-001 0 0.45 0 0 0 0 0 0 3.12 0.43 0.67 0 0 0 0 0 0 0 0 0.31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000115234 ENST00000233575.2_SNX17-001 26.87 44.64 8.02 17.3 47.32 20.97 0 73.02 5.56 17.31 48.06 0.22 24.09 29.73 2.15 11.04 2.03 110.94 57.45 65.34 12.87 0 39.22 39.25 11.57 45.43 38.75 47.02 28.09 2.61 21.99 62.28 29.16 1.19 46.66 26.87 77.17 5.13 36.5 6.22 73 43.71
ENSG00000013016 ENST00000322054.5_EHD3-001 0 0.1 0 0.14 0.12 0.1 0 0 0 0.23 0 0 0 0 0.17 0 0 0 0 0 0 0 0.32 0 0 0 0 0 0 0 0 0 0 0 0 0.15 0 0 0.11 0 0 0.15
ENSG00000152133 ENST00000281932.5_GPATCH11-001 4.93 7.04 9.01 6.66 8.14 5.78 19.77 12.02 1.18 12.47 10.53 16.56 4.72 17.49 16.21 43.59 30.86 15.82 16.06 25.51 7.5 51.58 40.48 11.04 9.47 23.05 25.53 19.42 35.89 28.33 24.48 1.25 27.58 23.42 19.7 14.79 17.32 16.39 15.31 0 16.93 29.4
ENSG00000152147 ENST00000409011.1_GEMIN6-003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.6 1.49 1.74 0 1.79 0 0 0.96 0 0 0 0 0 0 0 0 0 0 0 0.43 0 0.25 0 0 0 3.92
ENSG00000188010 ENST00000340556.6_MORN2-001 21.65 81.65 133.14 85.83 21.19 20.93 99.4 8.72 9.48 47.64 66.85 0 55.48 25.72 29.69 3.29 0 108.2 78.99 88.51 33.74 32.55 96.99 44.85 91.39 114.14 127.58 50.13 23.73 47.2 28.12 26.38 0 37.02 92.97 15.2 72.58 71.54 47.91 0 85.32 24.35
ENSG00000057935 ENST00000405592.1_MTA3-005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.26 0 0 0 0 0 0 0 0 0.24 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143921 ENST00000272286.2_ABCG8-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.17 0 0 0 0 0 0 0 0 0 0.18 0.19 0 0 0 0 0.2 0 0 0 0 0
ENSG00000143919 ENST00000378494.3_CAMKMT-001 0 0 0 0.32 0 1.91 0 3.09 1.13 0 0 0.34 3.39 0.64 0 0 0 3.84 0 2.02 0 0.36 0 0 0 1.63 0 0 0 0 0 0 0 11.74 0 0 0.36 0 0 0 3.52 0
ENSG00000119888 ENST00000405271.1_EPCAM-002 0 0 0 0 0 0 0 0 0 0 0 0 0 8.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000231918 ENST00000440698.1_AC007682.1-001 0.12 0 0 0 0 0 0 0 0 0.38 0 0 0 0 0 0 0 0 0 0.13 0 0 0.38 0 0 0 0 0.1 0 0 0.12 0 0 0.12 0 0.13 0 0 0 0 0 0
ENSG00000162924 ENST00000295025.8_REL-001 3.1 0 34.91 1.32 5.25 0.08 0.24 25.96 0.48 0.1 0 0 4.73 7.65 0 21.76 0 0.44 0 0.09 0 0.05 0 3.19 2.12 0 41.19 0.33 19.48 0 0.4 8.44 22.49 2.72 0.43 1.07 3.86 0 0.64 0 2.52 10.11
ENSG00000237651 ENST00000426997.1_C2orf74-201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000270820 ENST00000578974.2_RP11-355B11.2-003 4 0.72 0 0 0 0 0 0 0 0 0 1.43 0 4.26 0 0 20.75 0 0 24.04 3.87 0 12.01 0 0 1.92 0 0 4.79 0 0 0 1.16 0 0 2.32 0 0 1.09 0 0 0
ENSG00000119862 ENST00000238875.5_LGALSL-001 0 0 0 0 0 0 0 0 0.77 0 0 0 0.17 0 0 0 0 0 0 0.16 0 0 0.15 21.32 0 0 0.7 0 0 0 19.35 0.15 0 0 0 0.13 0 1.15 0 17.05 0.31 1.29
ENSG00000115946 ENST00000263657.2_PNO1-001 57.83 40.98 38.06 59.55 43.05 19.33 55.07 34.41 4.26 20.92 12.24 3.32 31.18 53.84 46 26.12 3.78 11.1 23.85 9.76 42.99 29.68 10.06 25.7 15.98 8.35 63.84 11.53 20.27 11.71 15.26 23.53 57.63 17.64 74.91 10.31 20.42 3.38 22.34 11.48 51.01 9.81
ENSG00000169621 ENST00000303795.4_APLF-001 0 0 0 0 6.1 0 0 2.8 0 0.26 0.2 0 0 0 0 0 0 0 0 0 0.16 0 0 0.21 0.15 0 0 0 0 0 0 15.47 0 0 0 0 0 0 0.13 0 0 0
ENSG00000124383 ENST00000244230.2_MPHOSPH10-001 133.22 78.75 100.15 63.23 47.25 76.57 47.74 57.81 91.11 106.29 59.57 89.75 88.32 99.46 122.42 61.14 64.14 77.61 82.8 67.86 50.91 114.78 59.48 39.94 72.14 110.07 146.13 145.52 69.81 58.53 105.32 96.88 11.05 93.62 69.38 87.52 64.76 67.06 94.37 57.1 79.6 72.39
ENSG00000135624 ENST00000258091.5_CCT7-001 758.52 502.38 533.16 879.23 498.08 422.34 344.62 586.02 261.01 455.57 484.29 546.42 425 769.69 391.17 456.16 331.51 467.68 602.64 429.86 563.12 604.16 352.19 561.83 731.45 719.48 612.26 851.81 308.88 755.11 1021.6 703.85 560.61 342.22 410.78 833.21 751.4 508.2 765.72 434.99 589.74 373.13
ENSG00000225439 ENST00000423477.2_BOLA3-AS1-001 32.66 0 59.97 3 29.11 32.02 0 19.06 2.72 0 9.82 0 0 32.36 15.58 20.43 19.52 28.98 0 21.99 28.07 4.05 45.55 22.2 2.16 0 61.39 51.97 12.9 8.03 82.56 0 0 2.69 39.85 22.15 71.23 6.6 93.83 0 15.2 44.26
ENSG00000005448 ENST00000348227.4_WDR54-001 0 11.47 13.88 66.43 31.77 2.03 45.01 0 0 18.63 10.62 0.2 75.77 42.36 27.83 0 10.39 0 0 0 0 0 30.38 2.62 11.14 0 1.24 7.82 32.99 0 0 0 0 0 0 0 3.72 9.76 1.09 0 0 5.73
ENSG00000152292 ENST00000389938.2_SH2D6-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0.82 0 0 0 0 0 0
ENSG00000118640 ENST00000432071.1_VAMP8-002 0 0 0 0 0 0 0 0 0 27.63 0 0 11.2 0 0 8.54 0 0 0 0 0 0 0 0 0 9.31 0 0 0 0 0 0 0 0 21.18 0 0 0 0 0 0 0
ENSG00000132300 ENST00000254630.7_PTCD3-001 210.43 74.73 78.72 39.81 57.89 36.43 52.7 76.01 11.8 50.96 69.23 21.17 13.57 42.36 4.53 45.23 54.34 13.43 39.27 25.64 59.89 81.19 71.75 31.01 38.18 60.22 39.69 29.19 38.02 63.27 47.16 107.94 47.77 25.62 43.41 79.53 36 91.89 50.8 50.9 27.96 12.89
ENSG00000163067 ENST00000295210.6_ZNF2-005 1.6 0.53 0.62 0 1.33 0.39 7.39 0.19 0.22 0 28.74 62.28 0.29 5.78 10.13 4.51 0 0.61 18.69 5.66 2.08 57.56 0.39 3.05 41.16 0 8.63 1.05 0.24 0.55 0 0.77 7.51 0.13 0 2.39 0.28 0.13 21.97 56.42 0 0.39
ENSG00000144021 ENST00000272402.2_CIAO1-002 46.89 11.43 15.8 4.61 9.3 8.31 19.34 12.31 0.94 33.67 11.2 14.25 0.15 26.4 25.03 23.11 5.46 11.8 5 9.93 8.2 5.13 10.5 39.17 5.13 45.2 49.81 1.51 31.06 16.13 3.46 48.73 1.09 18.37 2 10.68 3.34 69.78 12.47 13.59 16.77 30.48
ENSG00000228486 ENST00000450072.1_AC017099.3-004 0 0 0.93 2.32 0 0.75 0 0 0.92 0 0 0 1.23 0 0 0 0 0 0 0 0 0 0 6.04 0 0 1.28 0 1.11 0 0 0 0.58 0 0 0 0 0 0 0 0 1.25
ENSG00000115446 ENST00000357765.2_UNC50-001 62.88 2 134.02 38.72 28.82 9.22 0 32.34 52.17 38.1 1.63 7.92 25.52 0 86.21 22.85 27.59 55.6 64.85 64.7 118.04 76.1 77.88 60.05 50.57 41.25 61.18 119.7 3.31 9.15 15.89 0 24.38 5.06 45.83 51.02 7.74 11.2 120.16 0 32.88 30.47
ENSG00000170417 ENST00000409173.1_TMEM182-004 32.91 4.01 13.49 0 8.18 2.42 0 1.33 0 0 23.22 0 31.89 18.72 23.05 0 0 0 0 3.07 51.8 0 0 1.11 0 0 28.18 38.16 0.75 0 16.98 0 0 0.8 0 0 7.21 10.04 0 0 39.57 0.84
ENSG00000196862 ENST00000354986.4_RGPD4-201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000169756 ENST00000428064.1_LIMS1-007 0 0 0 8.06 10.4 18.97 0 0 4.58 0 0 0 0.19 0 20.57 0 3.69 0 0 12.51 0 0 2.61 4.13 0 0 0 9.63 10.37 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198142 ENST00000356454.3_SOWAHC-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0.11 0 0 0 0 0.12 0 0 0.11 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000144136 ENST00000272542.3_SLC20A1-001 29.5 25.98 6.48 13.29 31.16 22 75.67 47.42 16.55 32.69 41.53 9.31 110.56 6.71 26.9 23.22 84.9 48.42 170.64 41.87 26.47 22.59 25.57 6.48 84.68 80.85 49.22 65.47 9 67.49 64.09 29.14 30.24 29.61 0 40.57 22.57 41.51 47.96 40.11 27.72 14.33
ENSG00000144134 ENST00000376439.3_RABL2A-201 0 0 0 0 0 0 0 0 0.75 0 0 5.48 0 0 0.54 0 0 0 0 0 0 0 0 0 0 0 0 0.39 0 0.5 0 0 0.63 15.53 11.69 0 0 0 0 0 0 0.61
ENSG00000155368 ENST00000311521.4_DBI-002 134.22 212.02 313.74 304.14 194.89 245 361.04 423.61 643.62 213.47 412.31 208.19 380.11 363.91 256.35 243.86 287.91 280.81 280.69 271.12 323.6 316.9 355.68 175.78 178.17 529.96 179.77 154.31 126.14 284.5 380.81 359.77 240.81 407.69 269.04 194.61 184.88 501.89 275.73 260.5 174.8 282.63
ENSG00000236859 ENST00000413904.2_AC018737.1-005 26.91 0 46.24 12.03 35.13 21.31 14.13 0 0 7.42 12.91 80 28.22 24.18 77.01 0 30.43 10.58 12.02 15.3 0.66 14.02 25.11 46.98 5.24 81.46 0 51.24 16.93 32.7 52.42 6.84 0 35.5 8.98 21.23 29.1 0 35.98 17.94 20.31 57.02
ENSG00000211460 ENST00000455432.1_TSN-008 21.43 0 0 14.34 0 7.22 12.69 9.05 0 0 15.26 12.2 0.13 0 0 0 0 0 28.37 0 55.67 20.75 29.53 12.16 0 12.95 11.11 0 23.31 0 0 33.41 30 5.07 0 32.53 0 0 19.73 0 22.9 24.44
ENSG00000155052 ENST00000423939.2_CNTNAP5-004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.11 0 0 0 0 0 0 0 0.09 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.09 0.1 0 0
ENSG00000223760 ENST00000427638.1_MED15P9-002 0.26 0 0 0 0.69 0 0 0 0.23 0 0.64 1.98 0 0 4.08 0 0 0 0 0 0 0 0 0 0 0 0 1.29 0 0 0 0 0 0 0 0 0 0 0 1.21 0.85 3.42
ENSG00000152117 ENST00000415574.2_AC093838.4-003 0 0 0 0 0.84 31.21 0 3.2 0 12.52 0 52.8 0 0.46 0.24 0.64 0 0 0 1.91 0.6 0 0 0 1.71 12.31 24.16 0 0 0.53 0.58 0 0 0 0 0 1.25 0 2.42 0 0.62 9.82
ENSG00000048991 ENST00000264160.4_R3HDM1-001 10.9 1.64 1.57 13.29 0.23 20.67 20.21 5.42 4.48 3.63 15.95 3.77 2.35 10.72 32.74 5.41 10.56 10.93 23.04 12.74 2.38 15.15 8.9 3.39 11.68 22.43 4.45 25.76 6.67 8.17 1.46 0 1.88 0 11.42 20.37 4.59 5.85 0 7.15 0.88 11.6
ENSG00000144228 ENST00000280098.4_SPOPL-001 0 0 3.91 2.13 0.27 0.24 0 5.14 0 0 0.19 0 0.27 0.1 0.28 0 0 0 6.04 2.17 0 1.03 0 1.89 0 0.82 0 0 1.5 3.39 12.59 0.41 10.3 0 0 0 0 0 0 1.29 0.17 1.47
ENSG00000144283 ENST00000389757.3_PKP4-001 1.05 2.45 1.31 21.56 0.19 2.37 1.17 12.72 0.21 5.23 0 0 52.05 4.77 13.54 1.86 33.14 9.22 14.61 12.02 4.05 19.31 19.72 25.4 0.79 0 15.28 1.81 15.29 37.66 31.4 13.57 14.76 3.69 0 9.9 8.42 8.84 37.17 0 44.91 9.8
ENSG00000136536 ENST00000259050.4_MARCH7-001 129.89 74.77 89.74 42.34 63.13 18.69 86.18 97.76 200.11 90.39 95.08 70.7 179.73 84.19 13.89 47.39 118.06 20.81 33.14 22.92 33.42 43.91 66.32 58.29 55.36 38.93 65.37 123.72 70.81 42.14 15.99 62.11 20.67 59.17 52.67 105.69 80.06 108.48 48.44 55.02 62.25 102.34
ENSG00000115271 ENST00000429691.2_GCA-012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000235192 ENST00000425688.1_AC009495.2-001 0 0 0 0 0 0 0 1.03 0 0 0 0 0 0 0 0.89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000213160 ENST00000272797.4_KLHL23-006 0.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.21 0 0 0 0 0 0 0 0 0 0 0 5.25 0 0 0 0 0 0 0 0 0 0
ENSG00000239467 ENST00000426475.1_AC007405.6-001 0 0 0 0 0 10.1 8.67 4.99 0 0 0 0 1.15 10.89 4.89 0 20.95 2.77 0 10.03 0 0 2.61 0 0 1.19 9.87 0.81 23.64 17.8 2.47 0 0 2.44 0.98 0 2.69 1.62 0 0 6.1 0
ENSG00000236651 ENST00000448117.1_AC104801.1-001 0 0 0 0 0.47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000144306 ENST00000272732.6_SCRN3-001 37.57 0 25.49 0 0 0 15.52 6.11 7.08 0 0 13.08 33.79 0 13.86 0 0 6.93 1.49 0 10.84 9.67 5.46 1.6 0.49 0 0 0.39 0 0 18.46 2.11 0 0.78 0 76.35 14.22 8.27 0 0 0 0
ENSG00000138434 ENST00000320370.7_SSFA2-002 7.07 0 0 23.06 42.23 0.2 4.14 19.99 0 6.28 0 13.04 3.27 20.82 0 0 1.52 17.02 0 0.09 2.33 0 1.13 0 0 0 9.98 0 12.68 0 16.25 0 6.6 0 0 0 17.26 17.08 0.54 0 0 26.26
ENSG00000064933 ENST00000342075.4_PMS1-005 5.54 1.9 21.97 6.64 2.12 25.82 13.89 10.6 9.31 5.89 14.16 0 0 5.92 1.11 30.65 23.54 13.63 0 18.12 22.91 23.47 2.63 17.93 25.76 4.69 3.36 3.58 8.89 49.16 12.07 3.12 17.85 9.15 28.92 5.27 10.78 0 16.85 2.39 12.7 13.92
ENSG00000233654 ENST00000457407.1_AC093388.3-001 0 0 0 0 0 0 0 0 0 0 1.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000178074 ENST00000319974.5_C2orf69-001 0.49 15.06 0.16 2.86 0.55 1.05 12.29 2.33 0.22 0.8 19.23 0 0.15 2.71 2.89 0.17 0.71 0 3.6 0.28 9 0.56 0.95 0 10.98 20.31 1.38 4.55 2.37 1.2 2.77 0.67 0 5.35 0.58 1.99 5.58 0 0.13 1.6 0 4
ENSG00000196290 ENST00000359683.4_NIF3L1-001 80.91 137.6 187.52 37.13 80.92 18.69 12.4 61.47 0 66.61 19.69 53.9 101.01 67.21 42.74 140.94 0 34.11 28.9 45.84 64.44 76.61 38.81 56.65 42.34 32.79 16.6 56.33 50.14 56.23 6.46 118.49 30.19 33.19 0.73 106.17 65.28 127.94 104.82 105.67 193.41 42.59
