gene_id transcript_id scRNAseq_HepG2_72x_15_1.1 scRNAseq_HepG2_72x_15_1.2 scRNAseq_HepG2_72x_15_1.3 scRNAseq_HepG2_72x_15_1.4 scRNAseq_HepG2_72x_15_1.5 scRNAseq_HepG2_72x_15_1.6 scRNAseq_HepG2_72x_15_1.8 scRNAseq_HepG2_72x_15_2.1 scRNAseq_HepG2_72x_15_2.2 scRNAseq_HepG2_72x_15_2.3 scRNAseq_HepG2_72x_15_2.4 scRNAseq_HepG2_72x_15_2.5 scRNAseq_HepG2_72x_15_2.6 scRNAseq_HepG2_72x_15_2.7 scRNAseq_HepG2_72x_15_2.8 scRNAseq_HepG2_72x_15_3.1 scRNAseq_HepG2_72x_15_3.2 scRNAseq_HepG2_72x_15_3.3 scRNAseq_HepG2_72x_15_3.4 scRNAseq_HepG2_72x_15_3.5 scRNAseq_HepG2_72x_15_3.7 scRNAseq_HepG2_72x_15_3.8 scRNAseq_HepG2_72x_15_4.1 scRNAseq_HepG2_72x_15_4.2 scRNAseq_HepG2_72x_15_4.3 scRNAseq_HepG2_72x_15_4.4 scRNAseq_HepG2_72x_15_4.5 scRNAseq_HepG2_72x_15_4.6 scRNAseq_HepG2_72x_15_4.7 scRNAseq_HepG2_72x_15_4.8 scRNAseq_HepG2_72x_15_5.1 scRNAseq_HepG2_72x_15_5.2 scRNAseq_HepG2_72x_15_5.4 scRNAseq_HepG2_72x_15_5.5 scRNAseq_HepG2_72x_15_5.6 scRNAseq_HepG2_72x_15_5.7 scRNAseq_HepG2_72x_15_5.8 scRNAseq_HepG2_72x_15_6.1 scRNAseq_HepG2_72x_15_6.2 scRNAseq_HepG2_72x_15_6.3 scRNAseq_HepG2_72x_15_6.4 scRNAseq_HepG2_72x_15_6.5 scRNAseq_HepG2_72x_15_6.6 scRNAseq_HepG2_72x_15_6.7 scRNAseq_HepG2_72x_15_6.8 scRNAseq_HepG2_72x_15_7.1 scRNAseq_HepG2_72x_15_7.2 scRNAseq_HepG2_72x_15_7.3 scRNAseq_HepG2_72x_15_7.4 scRNAseq_HepG2_72x_15_7.5 scRNAseq_HepG2_72x_15_7.6 scRNAseq_HepG2_72x_15_8.1 scRNAseq_HepG2_72x_15_8.2 scRNAseq_HepG2_72x_15_8.3 scRNAseq_HepG2_72x_15_8.4 scRNAseq_HepG2_72x_15_8.6 scRNAseq_HepG2_72x_15_8.7 scRNAseq_HepG2_72x_15_8.8 scRNAseq_HepG2_72x_15_9.1 scRNAseq_HepG2_72x_15_9.2 scRNAseq_HepG2_72x_15_9.3 scRNAseq_HepG2_72x_15_9.5 scRNAseq_HepG2_72x_15_9.6 scRNAseq_HepG2_72x_15_9.7 scRNAseq_HepG2_72x_15_9.8
ENSG00000116209 ENST00000234831.5_TMEM59-001 306.3 317.59 243.03 197.7 102.44 128.51 160.76 215.3 66.34 187.75 83 132.73 173.22 69.07 241.7 222.2 153.61 468.96 79.47 194.7 210.3 205 69.52 155.57 233.31 95.08 215.78 156 271.55 247.68 160.27 135.35 78.02 74.33 45.36 298.14 698.33 530.79 253.22 405.2 173.02 290.33 119.11 115.43 139.95 147.49 284.62 75.55 256.63 74.37 122.64 71.37 117.7 191.1 592.99 177.4 209.54 275.91 239.26 399.18 231.25 106.03 162.05 182.47 160.83
ENSG00000230250 ENST00000458145.1_RP11-90C4.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000162407 ENST00000461655.1_PPAP2B-004 1.57 0 0 0 0 0 0 11.18 0 0 0 0 1.29 20.87 0 10.73 0 0 0 0 0 0 0 0 32.61 0 0 0.79 0 0 3.03 27.12 0 0 0 32.77 0 0 11.14 0 0 0 0 0 0 0 0 0 15.9 0 0 4.8 0 2.28 0 18.55 0 0 0 0 40.4 0 0 1.75 0
ENSG00000116641 ENST00000251157.5_DOCK7-201 0 0 0 3.45 4.93 0 0 3.45 4.75 14.38 0 8.58 3.28 0.44 8.61 0.44 6.54 4.1 0 3.39 0 8.47 0.16 0.07 9.9 0 0 0 0.5 0 12.36 0 0.21 0 0.23 0 0 16.53 0 0 7.17 0 0 1 0 2.41 0 2.72 2.34 0 0 0 0 7.61 0 12.01 31.7 0 0 0 2.85 0 0 0.02 0
ENSG00000152763 ENST00000371022.3_WDR78-006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.19 0 0 0 0 0
ENSG00000066557 ENST00000370952.3_LRRC40-001 5.11 0.83 78.18 16.8 35.55 34.54 41.23 30.06 43.43 0.22 0 42.61 45.85 2.81 232.13 28.91 13.49 0.15 34.54 42.39 1.51 26.74 0 18.34 0 0.17 61.88 15.72 15.12 35.6 27.48 19.91 19.55 30.81 41.52 104.98 0 0 0.3 0.84 6 0.53 0 0 0 19.14 49.39 38.66 0.91 0.76 21.17 77.79 0 37.49 81.19 3.73 74.61 0.59 0.11 41.79 9.22 13.87 0.5 35.73 24.7
ENSG00000118454 ENST00000262346.6_ANKRD13C-002 0 0 0 0 4.48 23.92 6.55 18.44 0 1.34 20.7 0.99 10.01 16.81 0 8.38 1.43 0 0 0 1.78 8.13 0 0 0 0 0 22.57 0 0.71 0 0 0.16 23.35 0 0 0 0.37 0 0 8.35 0 13.89 0 0 0 0 0 2.03 33.69 0.52 15.62 0 5.33 63.39 27.15 59.88 0 0 3.59 2.54 0 0 3.77 46.29
ENSG00000132485 ENST00000254821.6_ZRANB2-002 25.68 26.58 0 31.87 41.07 72.46 21.37 15.54 43.42 40.96 30.46 60.63 21.44 33.2 68.61 22.39 17.59 21.12 60.54 18.55 41.52 49.45 14.71 44.62 32.27 23.11 8.99 19.11 15 31.24 74.1 4.65 43.31 144.64 82.84 8.53 54.37 62.89 24.64 0 28.11 95.72 12.67 30.74 0 38.47 24.32 29.49 49.98 57.53 36.38 11.63 17.41 53.84 65.87 12.51 0.17 146.28 30.81 58.61 61.98 27.84 19.87 46.23 27.69
ENSG00000162620 ENST00000354431.4_LRRIQ3-201 0 0 0 0 0 0 0 0 0 0 15.63 0 2.19 0 0 0.74 0 40.45 0 0 0 17.98 35.03 0 0 0 32.85 0 0 0 0 0 0 0 0 2.48 0 0 25.97 0 0 52.59 0 0 0 0 17.92 0 0 0 0 0 0 30.28 0 0 39.99 0 0 0 0 0.4 0 11.9 0
ENSG00000178193 ENST00000433521.2_RP4-682C21.5-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000162613 ENST00000294623.4_FUBP1-001 91.76 10.88 3.92 37.86 83.23 38.94 45.01 50 93.58 45.13 17.31 75.13 67.72 56.07 14.31 22.84 49.73 63.87 63.61 67.18 45.3 24.26 67.09 12.99 68.17 12.81 36.88 10.94 22.55 94.66 72.3 18.91 68.13 118.9 32.1 55.26 18.26 8.02 30.21 36.94 37.65 24.24 283.16 61.5 97.45 26.06 78.95 10.37 43.57 5.31 32.21 53.13 18.81 35.69 10.16 46.29 128.09 213.18 24.21 134.17 15.12 31.58 31.25 48.86 25.93
ENSG00000183291 ENST00000331835.5_SEP15-001 293.83 347.51 0 175.49 346.11 73.25 184.1 308.58 139.06 176.11 293.17 357.84 244.48 246.84 286.71 52.49 230.99 339.06 277.94 178.3 440.88 117.46 74.21 147.23 93.89 166.29 251.14 339.3 122.44 317.05 60.05 91.11 147.08 515.55 2.13 471.71 307.51 123.73 181.94 369.48 298.69 139.61 338.68 241 178.87 94.14 108.88 288.1 330.28 143.31 144.08 295.58 161.06 98.08 350.91 69.53 32.29 133.3 321.37 124.16 166.84 175.7 316.65 292.32 195.98
ENSG00000231999 ENST00000415584.2_RP5-1007M22.2-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000233593 ENST00000435649.2_RP4-665J23.1-004 184.69 44.31 0 27.32 53.99 14.99 11.9 0 0 50.67 36.75 36.57 41.54 1.94 16.55 28.77 31.99 0 30.08 50.76 19.55 48.68 49.74 97.39 68.21 1.51 99.51 30.65 61.82 52.8 18.24 0 35.47 65.13 0 0 11.75 0 44.06 3.76 21.63 0 63.4 36.16 27.35 20.48 12.54 32.69 25.75 0 125.45 16.86 112.28 0 47.19 39.6 55.08 47.68 90.39 40.17 10.36 30.02 0 56.91 62.49
ENSG00000224081 ENST00000414374.1_LINC01057-004 8.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.04 0 0 0 0 10.96 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000117519 ENST00000370206.4_CNN3-001 859.8 770.46 273.79 677.37 676.47 376.15 635.07 472.29 724.1 518.3 587.32 687.33 660.19 626.77 694.19 496.49 389.97 320.32 512.86 282.58 326.23 558.1 333.85 421.61 995.14 631.76 516.72 294.7 391.29 808.84 791.19 636.2 445.35 699.58 430.06 353.77 465.72 690.68 487.54 409.77 380.22 476.28 549.84 442.37 163.09 715.52 688.53 455.48 757.9 513.98 455.85 556.75 418.88 727.12 580.86 697.74 865.82 637.5 200.49 192.58 408.68 919.17 233.27 437.67 482.03
ENSG00000226026 ENST00000419846.1_RP11-57H12.3-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.43 0 0 0 0
ENSG00000156876 ENST00000287482.5_SASS6-001 0 0.28 130.22 0.17 3.89 9.5 9.72 11.7 6.08 21.48 0 0 11.7 0 9.32 42.74 7.51 0 13.21 15.98 0 10.55 15.57 31.88 14.42 14.48 12.37 0 0 0.5 5.5 57.91 26.16 0 0 0 0.47 0 10.66 0 7.68 0 0 41.45 0 0.25 10.03 13.98 0 0 69.8 15.57 33.6 1.27 0 30.25 3.59 12.96 0.08 0 0 5.71 51.16 3.81 0
ENSG00000224616 ENST00000421185.1_RP11-305E17.6-001 0 0 0 0 0 0 0 0 0 0 0 0 3.29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.16 0 0 0 0 0 0 0 6.81 0 0 0 0 0 0 0 0 0 30.97 0 0 0 0 0 0 0 0 0 0 1.39 0 0 0
ENSG00000162694 ENST00000370113.3_EXTL2-002 4.23 0 0 71.72 18.65 0.98 20.55 27.92 0 15.19 10.77 18.42 18.91 0.36 1.06 37.05 25.69 0 13.86 19.72 0.26 58.58 8.57 0 0 0.86 0 0.94 36.34 0.86 0 0 5.22 44.44 117.26 96.79 10.05 132.74 0.52 0.29 48.29 0 0 54.55 76.41 0.54 101.89 7.51 54.42 0 0.55 0 36.61 1.58 0 0 0 0 131.47 14.63 0.7 0 0 51.55 24.92
ENSG00000224613 ENST00000444810.1_RP11-153F1.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000155367 ENST00000309276.6_PPM1J-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000238198 ENST00000421157.1_RP11-31F15.2-001 0 0 0 0 0 0 0 0.44 0 0 0.5 19.18 0.47 0 21.81 0 0 0 2.18 0 2.37 0 0 0 0 0 0.22 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.22 1.41 0 0 0 0 0 0 0.23 0 0 0 0 0 0 0
ENSG00000236866 ENST00000425010.1_AL157902.3-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000196505 ENST00000369442.3_GDAP2-002 0 1.19 0 31.53 33.23 0 41.44 10.4 0 22.68 0 0 9.47 18.99 0 0 0.2 0 2.36 6.51 0.11 48.3 0 0 0 0 0 1.39 11.08 40.18 0 0 0 0 0 5.66 29.35 36.5 0 0 0 0 0 0.78 0 32.66 12.12 0 0 0 0 16.25 0 0 0 45.6 0 0 0 0 1.19 0 0 0 19.65
ENSG00000215784 ENST00000400889.1_FAM72D-001 0 0 0 0 0 0 0 13.36 0 0 0 0 8.58 17.29 0 25.2 0 0 6.03 0 0 15.71 0 0 0 46.43 0 10 7.98 0 39.31 0 0 0 0 109.91 0 15.56 0 0 0 0 0 0 0 0 9.71 34.15 0 0 0 0 0 17.73 0 0 0 0 0 0 0 0 0 0 0
ENSG00000121851 ENST00000369313.3_POLR3GL-004 11.24 0.54 86.01 8.72 90.68 68.62 5.95 42.35 55.58 85.95 40.63 1.78 90.54 35.95 7.2 17.42 68.16 84.89 30.79 4.97 52.08 49.64 19.32 87.08 12.83 0 86.47 21.52 29.06 82.81 51.31 12.91 82.74 73.59 72.24 0 11.27 149.93 76.56 81.16 44.44 24.27 46.29 269.21 52.55 32.97 15.4 0 14.55 163.37 0 46.16 93.27 0 38.25 104.17 0 3.75 118.2 0 0.42 92.31 0 48.62 0
ENSG00000211451 ENST00000312753.5_GNRHR2-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.47 0 0 0
ENSG00000186141 ENST00000334163.3_POLR3C-001 0.57 68.87 0 118.73 32.15 0 32.56 56.41 40.02 62.91 77.51 0.36 51.61 30.19 0 18.86 16.15 66.55 0 30.53 0 48.69 0 0 0 0 51.09 132.46 40.85 0 0 0 39.1 79.82 0 204.97 0 33.16 0.28 0.26 55.9 0.28 0 0 0 47.01 0 0 0 106.46 0 17.72 71.26 56.87 56.97 0 16.72 0 0 0 4.87 51.8 0 26.24 58.97
ENSG00000117262 ENST00000313835.9_GPR89A-001 0 96.3 0 122.14 10.71 43.62 0 24.89 16.05 0 0 51.38 13.89 82.18 36.88 32.42 76.83 0 64.54 61.74 4.92 43.64 0 0 33.18 0 57.2 0 0 87.73 55.93 5.28 27.46 0 0 0 0 171.7 35.03 0 3.32 0 0 0 0 46.89 20.22 0 0 9.03 8.61 0 11.78 44 64.12 72.77 72.5 0 0 4.72 27.89 0 34.5 3.73 0
ENSG00000203836 ENST00000606982.1_NBPF24-009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143409 ENST00000312210.5_FAM63A-002 0 0 0 0 0 0 9.91 0 0.78 0 0 18.51 0 0 0 0 0.49 0 0 0 0 0 0 0 2.77 0 0 0 25.04 0 0 0 0 0 0 39.21 0 98.12 3.13 0 8.93 0 12.04 0 0 1.18 0 0 36.32 0 0 37.54 0 0 0 0 0 0 0 0 0 26.94 0 0 0.28
ENSG00000197622 ENST00000439374.2_CDC42SE1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000197747 ENST00000368809.1_S100A10-002 194.95 327.52 204.92 319.79 439.86 369.65 326.18 328.99 90.87 188.88 426.72 324.68 316.42 118.73 254.35 268.49 307.35 608.43 458.94 490.1 476.63 347.96 467.79 135.12 463.41 185.53 227.09 121.85 360.77 354.58 284.04 125.82 303.63 561.6 443.32 411.88 1092.28 1167.36 410.15 268 392.77 141.26 0.63 459.87 522.9 374.32 245.01 271.3 222.01 413.82 132.99 370.08 722.58 150.81 318.35 228.74 55.72 109.38 538.35 496.41 111.25 291.84 194.26 301.67 378.02
ENSG00000169291 ENST00000304760.2_SHE-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000160691 ENST00000366442.2_SHC1-009 0 0 0 15.33 9.21 0 6.5 9.15 0 31.12 5.14 0 16.61 14.98 64.46 5.58 0 0 0 5.14 0 24.17 0 0 0 0 0 0 0 0 0 0 0 10.73 0 0 0 46.17 0 0 0.46 0 0 0 0 0.78 3.23 0 0 0 0 0 0 0 0 20.33 0 0 0 0 0 0 0 0 0
ENSG00000163354 ENST00000295536.5_DCST2-201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116580 ENST00000437809.1_GON4L-019 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0.18 0 0 0.35 6.35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.6 0 0 0
ENSG00000198952 ENST00000361813.5_SMG5-001 0.73 1.81 0 0.14 0 0 0 0.23 1.26 0 0.13 0.43 0.74 0 0 0 0.64 0 0 0.47 1.26 0.72 0 2.56 0 0 4.58 0 3.15 3.06 0 21.88 0.12 0.59 0 1.9 0 15.47 0 0 0 0 0 0 0 0.64 0 0 0 0 0 0 0.13 0 0 4.77 0.41 8.15 0 0 0 2.09 0 0 0
ENSG00000224985 ENST00000420498.1_RP11-297K8.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000188931 ENST00000367974.1_C1orf192-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143156 ENST00000367811.3_NME7-001 48.32 53.59 0 51.36 29.63 55.43 43.95 22.91 0 35.16 64.33 37.8 49.84 16.69 0 3.33 48.75 1.21 30.59 43.94 77.21 19.66 0.24 0 0 224.57 80.56 20.35 86.76 0.35 1.33 1.1 39.39 80.92 0 0 58.53 188.7 56.47 84.89 25.22 0.72 0 0.73 122.85 28.73 109.55 0 58.93 0 0 0 135.97 0 0 44.7 5.6 0 118.55 100.89 137.29 0 12.89 29.47 52.14
ENSG00000143207 ENST00000308769.8_RFWD2-010 0 0 1.14 0 0 0 0 0 0 0 0 0 14.22 0 0 0 10.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96.48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0 0 0 0 0 0 0 0 0 0 0 2.49 0
ENSG00000232860 ENST00000421703.1_SMG7-AS1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.7 0 0 0 0 0 0 0 0 0 3.63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000162704 ENST00000294742.6_ARPC5-002 78.09 312.98 107.67 177.41 245.95 304.05 289.92 185.22 371.25 484.26 129.3 181.89 198.56 170.3 219.83 99.64 107.73 251.11 237.17 86.6 132.23 121.71 81.8 194.15 91.37 499.88 189.64 244.92 215.08 382.78 179 154.04 69.04 471.45 124.82 465 119.25 542.39 117.81 167.47 131.63 307.76 1.39 207.11 90.29 233.48 79.07 297.17 237.4 163.45 72.61 251.58 163.95 336.96 73.97 380.34 119.52 243.6 170.96 0 100.91 208.98 0.2 63.22 219.33
ENSG00000121486 ENST00000367504.3_TRMT1L-201 0 0 0 0.15 3.55 0 0.68 2.84 20.21 0 0 0 9.2 0 0 0 8.72 0 0 0.24 0 27.04 4.32 0 11.51 0 55.55 23.38 0.45 30.49 0 0.24 12.98 23.25 18.77 38.26 4.74 31.56 33.08 0 2.48 0 13.01 46.3 0 37.73 7.24 7.88 49.59 43.07 1.44 30.53 12.1 31.37 16.11 0 0 0 0 0 0.11 17.92 0 1.57 0
ENSG00000047410 ENST00000367478.4_TPR-001 66.87 23.92 0.91 75.91 61.83 40.77 60.64 43.76 89.32 57.38 79.79 14.24 34.66 49.58 52.97 50.23 39.66 137.32 57.38 68.22 43.54 61.87 18.95 33.48 157.73 63.94 5.19 6.63 69.34 55.68 94.8 19.61 40.14 43.54 139.81 110.4 8.56 11.18 52.36 90.3 57.63 26.24 134.47 22.03 71.03 37.78 90.38 0.16 69.52 100.43 43.79 47.78 3.38 39.51 198.05 82.74 66.53 95.2 24.59 45.72 15.64 73.44 13.52 34.91 72.27
ENSG00000116852 ENST00000332129.2_KIF21B-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.41 0 0 0 0
ENSG00000214796 ENST00000430114.1_RP11-480I12.5-001 0 23.44 0 66.04 6.66 0 0 8.11 0 0 2.38 0 0 0 17.29 37.96 3.93 1.88 2.71 17.44 7.74 0 0 0 0 0 3.34 10.98 0 45.12 12.33 0 42.04 40.56 0 0 0 0 0 0 0 0 154.28 0 0 0 0 1.56 2.61 0 0 14.68 0 1.97 0 29.33 0 9.6 1.13 0 0 0 0 2.31 39.07
ENSG00000233791 ENST00000425698.1_RP11-134P9.1-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143850 ENST00000564627.1_PLEKHA6-004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000226780 ENST00000425896.1_RP11-38J22.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000117650 ENST00000366998.3_NEK2-002 0 57.13 0 9.4 97.01 0 73.23 78.6 166.09 9.71 109.55 41.07 47.59 57.17 0 88.47 27.17 59.26 29.59 44.44 15.45 53.93 0 45.93 0 0 0 0 38.55 58.65 75.72 0 85.17 43.95 70.07 78.07 0 0 14.01 0 17.65 0 0 0 0 1.39 125.14 22.61 0 0 38.05 43.48 0 125.82 0 69.68 54.72 0 0.15 0 2.62 44.12 0 47.23 104.68
ENSG00000143493 ENST00000366992.3_INTS7-004 0 0 0 35.47 27.31 12.18 66.8 8.82 0.21 0 0.27 0 23.8 0 0 30.57 0 0 0 0 0 4.06 0 0 0 51.23 0 0 0 0 0 9.87 0 39.58 0.15 31.58 0 0 0.1 0 0 0 0 15.48 0 12.95 30.91 0 0 0.37 0 0 0.36 0 0 54.75 0 0 13.47 81.99 0 0.65 0 11.53 0.13
ENSG00000117697 ENST00000366975.6_NSL1-201 1.94 35.3 3.85 32.98 37.59 100.01 140.61 60.68 164.37 37.05 77.88 80.52 55.52 72.33 92.23 104.33 60.76 0.36 65.14 73.98 36.87 0.57 29.76 67.57 64.02 80.65 0 17.44 23.93 261.58 165.82 111.95 65.09 131.5 239.78 111.07 0.6 57.06 42.08 0 92.39 208.81 207.97 73.73 14.79 74.07 146.27 1.33 0.9 74.36 82.69 96.56 0.37 89.43 12.94 28.52 187.51 29.53 23.75 90.32 67.34 107.74 124.36 56 83.59
ENSG00000198468 ENST00000356684.3_FLVCR1-AS1-001 0 12.62 0 72.4 21.1 113.83 33.85 11.38 0 0 43.38 0 37.08 0 0 0 12.39 61.03 11.91 34.04 8.91 16.49 0 64.27 18.62 0 0 54.35 35.45 0.39 49.98 0 15.42 0 0 96.45 0 0 99.9 0 55.89 19.61 0 46.17 0 38.86 63.08 68.99 8.27 18.23 11.34 0 0.74 0.97 0 16.77 0 0 0 26.64 0 75.44 0 64.83 0
ENSG00000092978 ENST00000366934.3_GPATCH2-002 0 0 0 0 0 0 0.56 0 12.17 0 0 7.37 22.6 8.12 0 0 4.55 0 13.66 4.88 12.42 0 15.76 0 0 0 0 18.84 0 1.66 0 0 0.34 0 0 26.34 0.31 16.27 0 22.68 7.06 24.33 0 0.16 0 0 0 0 0 0 0.13 0 0 0 0 47.23 0 13.06 0 21.61 17.04 0.15 0.33 13.79 0
ENSG00000177788 ENST00000429227.1_RP5-1061H20.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41.91 0 0 0 33.78 0 0 0 0 0 0 0 0
ENSG00000069248 ENST00000261396.3_NUP133-001 0 0.81 0 1.69 6.27 0 28.25 17.34 11.52 0 18.95 13.87 38.22 0.18 0 11.04 3.13 50.63 8.06 0 12.22 8 0.11 0 4.53 0 0 8.48 36.08 27.53 7.33 21.48 14.82 0 0 0 0 2.17 36.18 0 2.21 0.14 0 9.79 0 7.71 29.64 0 4.97 0.76 17.35 0.79 0 12.74 0 0.6 0 0 0.15 0.09 0 0.14 0.43 4.84 0
ENSG00000135801 ENST00000258281.2_TAF5L-201 26.03 0 0 0.16 0 0 0 2.76 4.25 0 0 0 0 0 0 0 0 0 0 0.93 0 0 1.91 0 0 3.45 0 0 0 0 0.13 0 0.4 0 0.49 0 0 0.15 0 0 0 0 0 0 0 0 0 0 0 6.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143643 ENST00000366661.4_TTC13-001 0 0 5.81 27.23 0 0 0 1.38 0.99 0 0 0 0 0 0 5.29 0 0 0 0 13.97 0 0 0 0 0 2.2 0 0 0 1.99 0 14.37 0 0 0 0.16 0 0 0 6.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.61 5.87
